id,weight
104141431,1.3798984864563953E-5
696403696,7.557342821717484E-5
107538650,8.530621830904003E-5
735425967,2.712533680765008E-5
735425969,5.25691794207875E-5
735425966,3.5749257741257907E-4
104141429,1.8004801810870085E-5
603753515,2.021304580832732E-5
104141427,2.8544999165873834E-5
23422277,7.016364345966053E-5
261585548,1.235127840306673E-4
735425968,0.0010668355949585968
603753514,4.951361479411132E-4
24005703,1.5968639736001423E-6
24005700,1.9566456198693675E-6
675416723,1.0989714079821335E-5
675416722,3.7057912264283484E-5
24005548,3.3916804859024786E-4
110679101,1.324435324536835E-4
23422273,0.0010018321655196707
406516867,5.585718983527959E-5
24005442,1.985241238267295E-4
24005533,1.3409820073712874E-4
31134589,1.5225186862080663E-4
24005535,2.2165845680640657E-4
43708050,1.753006739493644E-4
24005439,2.246878987044413E-4
43708048,2.0075252696791487E-4
43708047,2.0702294834946895E-4
675416720,1.8503578465818885E-4
675416718,2.231126178359931E-4
113981799,5.86693418221763E-4
24005526,7.587226941968083E-4
24005527,2.7657699351128155E-4
24005974,0.0028316115323882857
97904830,0.0011208534214730578
24005978,3.435424301358547E-4
261921867,8.635774854198204E-4
114000789,2.1231544787208328E-4
735425970,3.0786512697870527E-4
443633473,5.680718346448077E-4
31134590,1.738422746677621E-4
443633472,4.729826868667811E-4
371375880,3.7498480293459655E-4
23942058,5.456735806719398E-4
32661065,3.675337519531716E-4
371375879,5.420153429674983E-4
112397508,6.55384748360625E-4
23942055,4.584915401605296E-4
24005486,2.7447130654972325E-4
31544124,0.0010941305655215903
31134165,4.2188257954232184E-4
31134203,2.778355431513402E-4
234827895,1.498905748942724E-4
113993060,6.549035375872321E-4
24005518,3.796121602178643E-4
113993054,4.934919891705997E-4
31134116,5.700625799012443E-4
24005519,6.373366405546332E-4
114000797,8.095424228571638E-4
62184183,5.853096075282797E-4
24005513,3.260801017140098E-4
24005504,3.925747972708062E-4
24005512,3.282879287264169E-4
112404307,4.5740977589045734E-4
112404342,4.5688758209040594E-4
114003217,2.8649857125519765E-4
24005488,0.0010417972705899002
24005491,2.9851476460258805E-4
24005492,2.943252524603948E-4
24005479,3.4503005573093286E-4
114000800,9.604307967042459E-4
24005510,4.8399176571166424E-4
24005484,0.0010457274130717643
24005546,3.6648331732657574E-4
62012749,1.2075057044108707E-4
24005449,0.0012644379910869768
42561301,2.986058910856595E-4
24005525,0.001565815484163398
24005536,3.7219295766175527E-4
43699198,0.001160443286563412
24005503,3.7874445597855E-4
45829215,0.003107857135193695
24005501,4.274987652741496E-4
24005508,2.9188395435905364E-4
62184182,3.571968245487907E-4
24005507,2.7139119080117966E-4
24005506,2.619166362755116E-4
64386496,6.530829826961631E-4
43354382,9.253011638430631E-4
31134176,2.7542339460701445E-4
261921866,2.72365037668464E-4
31134191,2.8520441257504087E-4
23942024,0.0013111762615001202
114098657,2.6486231131014177E-4
114098650,2.5956307569132553E-4
114098659,2.5578880532661904E-4
31134207,3.9573625718672953E-4
261921873,2.8114988832880175E-4
261921864,5.171178528343863E-4
31159739,0.003526634489815171
23942048,2.593190520666512E-4
31134215,3.3911971329752405E-4
112449163,6.491543746746888E-4
112404328,6.120919354337027E-4
23942050,2.1872510039528274E-4
24005480,2.831672061877363E-4
23942040,2.8693449066222035E-4
112449186,7.242427658952023E-4
608306167,6.109859320541322E-4
629694949,3.1889363399526286E-4
261921874,2.3215471858510062E-4
31134276,2.3866512389378742E-4
371375878,3.5951493120075676E-4
261921868,2.4184000590208777E-4
31134274,3.062818021667541E-4
93248409,6.175980638200786E-4
261921876,5.913258657280633E-4
98950259,3.791162945859286E-4
396403805,7.695923122045367E-4
593183831,0.002360037205909586
23942077,5.410255541779156E-4
694203476,2.8161863238356313E-4
694203475,2.7665595132689074E-4
694203474,0.0012956481399434808
694203479,2.2537283325965135E-4
24299081,1.976208785909114E-4
694203478,0.0029786628343763267
694203480,2.0929959417420333E-4
102354481,2.822252082934687E-4
102342520,7.028329220763253E-4
107327716,2.350186238207751E-4
24299074,5.654418297455553E-4
132564589,0.001325301580347367
102354504,6.421422853842298E-4
107327718,2.720620440177412E-4
107327717,3.640777833983807E-4
102354492,2.7702030417727533E-4
102354500,5.282019289272545E-4
102354490,2.1532936331793119E-4
23942082,5.762426729677545E-4
694203477,2.143723857770182E-4
23942096,9.791446742216333E-4
664313284,5.244632956450441E-4
61794348,6.133875489711067E-4
61794349,5.045568146187633E-4
43354769,4.122642929130427E-4
593183829,4.5909493954951046E-4
89744294,0.0013694202611564895
89374395,0.001401090440911505
24299083,6.060894396363747E-4
23941728,8.839948116269964E-4
23921454,7.652516093125812E-4
608306169,4.0301939430644726E-4
608306170,2.2820738320053746E-4
608306171,0.001240674243998568
608306172,6.112873561542584E-4
608306168,0.0013790296691281042
112449210,5.137677050554048E-4
629694950,7.984308232444563E-4
112449148,0.0015549364065691692
112449216,4.8242878862783954E-4
112449144,7.970887311544465E-4
261921875,4.71909759487281E-4
23942098,4.937327073723716E-4
23942104,9.465483233113422E-4
112449236,0.0011047023577445414
112449188,0.0010296332421472609
61794347,5.392030021048285E-4
704189917,0.003910588687944858
31159664,4.6490246133743375E-4
61794350,5.109104753848736E-4
23942139,4.6579176408348893E-4
23942118,4.7114023997870677E-4
24299094,2.2068497665195575E-4
23989027,0.002387160430848301
24299093,2.735781737828585E-4
24299091,3.656520300533649E-4
24299089,7.285943191306212E-4
23989045,7.959880608503064E-4
664308239,0.0023591030526553098
664308240,6.44000565155504E-4
664308238,9.657732763162907E-4
388783082,0.001335170750062986
23941722,0.0011512599132153236
23942163,7.740853782452948E-4
23921469,0.0024991628066491885
